age,income_usd,wealth_usd,risk_score,horizon_years,debt_to_income,market_vol,invest_risky
34,166491,441446,-1.5,24,0.299,0.205,1
65,231246,81375,1.585,11,0.395,0.198,1
33,89215,66688,0.67,7,0.615,0.084,1
30,47157,185101,-0.076,23,0.534,0.199,1
34,72968,80898,0.442,15,0.083,0.176,1
37,90516,151159,0.465,23,0.237,0.212,1
27,54396,364317,-0.202,12,0.415,0.263,1
50,205223,166691,1.426,15,0.244,0.155,1
37,275768,167252,1.391,1,0.147,0.161,1
56,114314,180416,0.156,1,0.426,0.235,1
45,89512,32683,-0.6,1,0.456,0.144,1
43,47103,213426,1.306,6,0.505,0.185,1
44,195005,173222,-2.023,11,0.227,0.06,0
28,93500,335038,0.444,2,0.471,0.162,1
56,77885,258751,0.74,5,0.237,0.258,1
26,114480,125071,-0.828,26,0.171,0.2,1
57,67152,379855,0.974,26,0.747,0.234,1
70,96858,115269,-0.026,9,0.308,0.237,1
59,43754,187368,-0.546,29,0.028,0.261,1
43,154989,113364,0.963,4,0.157,0.159,1
36,85422,227288,-1.086,1,0.244,0.237,1
64,160647,106889,0.869,11,0.319,0.315,1
33,81389,660787,-1.982,8,0.183,0.178,0
45,84075,921739,0.286,3,0.411,0.101,1
59,49090,329369,0.044,26,0.463,0.144,1
67,131590,600524,-0.54,30,0.523,0.208,1
67,58084,37538,0.39,9,0.408,0.08,1
25,70570,41737,-0.08,10,0.182,0.134,1
65,90047,112306,1.055,22,0.255,0.16,1
26,95624,155671,0.56,28,0.233,0.187,1
50,38350,125493,0.453,9,0.505,0.288,1
67,80191,34217,0.292,21,0.321,0.221,0
53,133944,422871,-0.472,1,0.134,0.113,1
68,74488,1042538,-0.302,17,0.203,0.412,1
38,80435,475099,0.248,30,0.331,0.179,1
36,97613,398460,-0.173,15,0.17,0.079,1
37,84507,183854,1.111,20,0.128,0.118,1
38,53761,70241,0.093,21,0.196,0.118,1
55,88379,160118,0.376,19,0.181,0.099,1
43,147946,997911,-1.403,21,0.204,0.211,1
57,53209,109273,0.943,27,0.411,0.05,1
41,74632,99601,-0.581,1,0.118,0.239,1
36,45105,406347,-1.043,27,0.358,0.229,1
30,144099,431364,1.646,28,0.237,0.153,1
48,85938,69932,0.698,28,0.348,0.235,1
65,58833,118546,0.977,12,0.572,0.114,1
63,94249,95480,0.454,18,0.372,0.129,1
33,49304,159709,-0.093,11,0.172,0.213,1
44,53681,405027,-0.28,26,0.355,0.167,1
56,43369,72749,0.779,13,0.276,0.142,1
51,52795,399948,1.133,10,0.351,0.173,1
24,177413,164370,-0.068,21,0.104,0.259,1
50,62380,1217078,2.073,2,0.155,0.257,1
22,113627,199853,-0.197,12,0.529,0.206,1
26,59244,137470,-1.394,7,0.227,0.159,1
53,131575,251610,-1.722,12,0.129,0.211,1
26,53881,110742,-1.688,14,0.489,0.128,1
37,91783,29811,-0.414,2,0.179,0.25,1
50,92410,120804,-0.232,26,0.189,0.237,1
53,288217,119101,0.683,13,0.209,0.296,1
43,123350,35786,-0.029,11,0.439,0.132,1
25,66911,140457,0.843,5,0.159,0.124,1
60,126765,23342,0.045,30,0.154,0.213,1
68,262145,109696,0.014,26,0.067,0.164,1
65,39845,186769,-0.578,15,0.355,0.24,1
58,59061,163683,1.423,11,0.186,0.259,1
41,79947,103614,-1.531,15,0.259,0.282,1
64,73059,138887,0.301,29,0.123,0.184,1
45,76205,74068,-0.182,7,0.178,0.233,1
27,46885,151467,0.782,21,0.148,0.149,1
63,181597,158050,-0.021,28,0.316,0.193,1
37,44190,66714,0.009,23,0.271,0.177,1
67,81427,190865,-0.267,27,0.107,0.174,1
39,151824,189795,1.393,29,0.585,0.289,1
64,88652,129159,0.002,2,0.38,0.099,1
47,55153,1325543,1.97,8,0.35,0.18,1
44,45854,132159,0.272,5,0.322,0.183,1
35,80223,116667,0.022,18,0.097,0.219,1
62,61639,102563,-0.145,13,0.141,0.114,1
24,99726,62602,0.564,2,0.029,0.162,1
44,44660,278089,-0.588,17,0.201,0.144,1
39,135142,80884,0.146,4,0.439,0.05,1
48,95353,89971,0.008,13,0.595,0.25,1
33,98961,92408,0.325,11,0.101,0.092,1
54,184999,61817,0.35,27,0.141,0.084,1
40,72306,31021,0.402,21,0.232,0.237,1
30,62609,98888,0.095,19,0.419,0.16,1
30,68438,329191,1.569,25,0.329,0.162,1
55,81740,179095,0.423,6,0.141,0.163,1
34,85998,611034,2.5,8,0.078,0.244,1
36,59410,294859,0.05,23,0.081,0.147,1
52,32729,240376,0.959,23,0.116,0.216,1
37,67989,816494,-0.726,1,0.049,0.112,1
40,107740,137442,1.401,7,0.249,0.2,1
33,96345,158762,-0.704,7,0.347,0.234,1
38,163954,148460,0.456,1,0.254,0.264,1
55,239261,601871,-0.264,20,0.529,0.087,1
47,131562,150340,0.452,2,0.374,0.162,1
70,179661,83696,-0.235,26,0.587,0.276,1
59,132052,254562,-0.789,18,0.086,0.235,1
21,211613,71952,-0.272,23,0.007,0.168,1
39,227065,242441,1.542,15,0.213,0.18,1
35,144806,217694,0.467,30,0.183,0.198,1
50,128124,126491,-1.289,9,0.034,0.158,1
34,81223,249602,1.095,17,0.147,0.213,1
69,88159,39316,-0.892,1,0.719,0.209,0
35,76012,173695,0.743,25,0.479,0.113,1
47,122785,98904,0.553,18,0.162,0.151,1
27,62780,1971742,0.616,6,0.609,0.153,1
66,81798,172583,1.853,25,0.224,0.165,1
66,27722,87697,-0.829,30,0.353,0.196,1
60,213013,43387,0.611,3,0.497,0.191,1
38,80606,485656,1.26,26,0.069,0.137,1
23,113024,109465,-0.643,23,0.557,0.26,1
56,186551,73583,-0.746,11,0.223,0.18,1
42,104580,203020,-0.287,20,0.182,0.268,1
70,185301,269181,0.325,24,0.512,0.266,1
55,48373,265388,-1.41,15,0.383,0.116,0
47,298419,152690,0.551,20,0.264,0.151,1
70,154991,173106,-1.408,2,0.442,0.155,1
61,99924,184836,1.293,28,0.163,0.199,1
43,183525,203038,0.514,28,0.303,0.224,1
21,50174,219869,1.913,7,0.131,0.189,1
25,77906,401675,0.669,15,0.349,0.147,1
43,185292,157813,-0.305,8,0.294,0.279,1
49,35385,71917,-0.799,12,0.388,0.154,1
22,119109,131732,0.239,9,0.142,0.225,1
27,117436,295609,-0.03,26,0.099,0.178,1
56,240910,30047,1.186,21,0.211,0.176,1
58,40786,30204,-0.929,26,0.17,0.22,0
22,201266,342778,2.021,24,0.277,0.273,1
46,68039,589188,1.275,22,0.119,0.198,1
25,71974,48036,-0.204,5,0.182,0.151,1
57,48853,164194,1.798,25,0.33,0.269,1
62,52242,104694,-0.783,24,0.28,0.21,1
64,110120,118616,0.206,4,0.07,0.19,1
50,51606,197475,-1.276,3,0.218,0.242,1
52,130315,46855,1.847,23,0.262,0.199,1
67,64607,55376,-1.647,12,0.05,0.327,1
51,49072,114378,-1.44,10,0.361,0.18,1
43,69124,131604,-0.635,12,0.039,0.249,1
58,106502,54450,1.322,27,0.171,0.207,1
50,78346,305307,0.955,11,0.195,0.206,1
63,91553,103010,0.122,12,0.208,0.158,1
47,127474,102617,1.019,12,0.727,0.159,1
64,154628,193452,-0.115,2,0.238,0.21,1
23,77074,133569,0.422,2,0.311,0.128,1
22,53394,318736,1.652,13,0.165,0.145,1
25,93490,64751,-0.247,1,0.401,0.181,1
48,113879,42648,-0.766,23,0.159,0.254,1
56,43356,113503,0.47,13,0.768,0.185,0
31,57657,158356,0.74,16,0.278,0.184,1
28,62816,49105,0.11,11,0.251,0.116,1
64,81117,43020,1.003,23,0.693,0.282,1
58,61516,176744,-0.201,13,0.074,0.246,1
53,128166,75841,0.128,2,0.295,0.253,1
45,40336,40584,0.375,15,0.071,0.093,1
42,40852,357610,0.287,6,0.498,0.201,1
22,76162,84946,1.613,18,0.264,0.124,1
30,82433,422194,0.37,17,0.281,0.226,1
65,43488,153893,-0.304,15,0.332,0.199,1
37,66449,195570,0.528,12,0.375,0.211,1
56,73647,124000,1.009,18,0.168,0.137,1
56,73933,13749,0.774,21,0.069,0.118,1
36,97101,53921,0.719,27,0.081,0.142,1
31,64652,133954,-1.498,29,0.313,0.198,1
55,188430,208282,-2.493,3,0.209,0.165,1
25,114883,29962,1.275,20,0.447,0.195,1
45,60115,142936,0.439,3,0.267,0.119,1
65,94355,54631,-0.022,13,0.231,0.18,1
56,95757,185266,0.694,23,0.477,0.264,1
59,165202,147404,1.927,17,0.397,0.2,1
25,66661,292887,1.414,25,0.301,0.204,1
30,132089,391810,0.962,28,0.306,0.204,1
34,91903,226722,-0.887,30,0.07,0.149,1
35,189728,325379,-0.757,21,0.434,0.278,1
30,171615,109435,-2.386,21,0.421,0.201,1
69,99315,1903484,0.634,25,0.254,0.191,1
29,78938,50084,1.109,7,0.468,0.221,1
56,115945,93285,1.19,10,0.484,0.236,1
50,82235,337599,0.675,11,0.433,0.105,1
51,208505,295327,-0.154,23,0.239,0.183,1
31,93601,232592,-0.564,11,0.355,0.314,1
36,73478,275454,-0.825,5,0.268,0.279,1
51,71522,22999,-0.163,24,0.184,0.174,1
35,49072,627036,-0.978,23,0.29,0.224,1
55,118877,124853,1.756,18,0.702,0.16,1
22,59728,460328,-1.302,27,0.053,0.201,1
24,155848,24058,-0.197,24,0.385,0.153,1
57,47150,188962,-1.936,28,0.534,0.151,1
51,95912,90331,0.297,8,0.179,0.144,1
23,159960,251023,-0.002,4,0.106,0.281,1
65,30682,199537,-0.357,11,0.137,0.151,1
21,246890,208529,-0.933,25,0.7,0.249,1
68,72760,57835,0.002,28,0.609,0.154,1
57,96579,142503,-0.544,4,0.365,0.147,1
70,119765,127547,-0.137,26,0.423,0.203,1
68,129396,234256,1.957,15,0.446,0.102,1
36,103209,365404,0.172,25,0.146,0.22,1
58,148191,171754,0.533,21,0.581,0.172,1
31,116669,47564,-0.464,2,0.25,0.147,1
44,217077,165249,-0.784,15,0.207,0.134,1
33,116860,1572786,-0.023,3,0.213,0.298,1
45,240358,659868,2.5,11,0.257,0.178,1
64,141224,10316,-0.287,23,0.554,0.175,1
42,36486,158800,0.361,21,0.269,0.232,1
25,332075,347076,-0.828,22,0.104,0.13,1
37,67534,127299,-2.5,20,0.139,0.248,1
60,190106,99142,-0.79,1,0.436,0.178,1
47,91214,117963,2.381,18,0.376,0.097,1
49,152987,246560,0.595,15,0.54,0.148,1
42,63788,53357,1.641,16,0.314,0.114,1
35,123061,437228,-0.348,7,0.087,0.185,1
50,79298,142628,-2.357,22,0.481,0.132,0
52,198207,64658,-1.109,19,0.474,0.126,1
65,112072,412630,0.397,13,0.133,0.198,1
51,143708,37338,0.238,2,0.588,0.183,1
70,30501,91008,-0.01,3,0.114,0.253,1
62,86230,89669,-0.53,11,0.203,0.25,1
24,110508,1032959,0.94,17,0.006,0.184,1
40,100647,80973,-0.501,30,0.191,0.21,1
40,145531,21567,0.308,22,0.463,0.096,1
21,74953,88855,0.195,15,0.17,0.222,0
30,92222,226022,-0.369,9,0.369,0.205,1
59,162459,303782,-0.881,6,0.29,0.237,1
38,28803,1163888,-0.427,5,0.188,0.162,1
28,120842,532106,1.874,3,0.194,0.162,1
35,76162,177641,1.112,28,0.264,0.163,1
34,57034,67246,1.02,1,0.191,0.266,1
29,106493,646944,-0.786,26,0.016,0.197,1
26,166257,107655,-1.438,18,0.287,0.09,1
59,151318,82955,1.096,19,0.601,0.219,1
62,84121,103056,0.905,29,0.465,0.152,1
45,139446,48598,0.137,24,0.302,0.245,1
51,138912,98703,-0.371,5,0.327,0.212,1
66,86153,121612,-1.464,30,0.334,0.254,1
63,63642,289521,0.867,6,0.366,0.242,1
22,65509,105779,1.186,18,0.343,0.236,1
68,136830,47939,-0.679,20,0.139,0.248,1
24,88123,35419,-0.763,8,0.521,0.229,0
22,53342,181136,1.241,19,0.334,0.138,1
41,38760,160132,-0.642,20,0.218,0.111,1
58,136418,91081,1.779,30,0.287,0.13,1
25,68472,98487,-0.109,28,0.145,0.224,1
35,106166,212783,-0.387,12,0.24,0.05,1
34,167279,524333,0.045,21,0.181,0.179,1
40,46775,74329,-0.387,25,0.269,0.164,1
70,87992,162495,1.126,1,0.458,0.253,1
37,82637,355341,0.886,21,0.358,0.173,1
31,108818,74599,1.088,28,0.345,0.158,1
27,167233,147904,0.185,4,0.016,0.259,1
30,46297,144957,-0.456,23,0.329,0.174,1
27,119666,46084,-0.009,2,0.154,0.165,1
49,150742,174563,-0.426,13,0.061,0.151,1
42,81992,154320,1.467,25,0.392,0.197,1
45,84023,247203,1.002,30,0.277,0.16,1
62,110945,51544,-0.092,22,0.135,0.16,1
50,106935,151352,-0.926,22,0.133,0.267,1
28,120420,520191,1.541,8,0.237,0.183,1
39,119158,973001,0.137,25,0.013,0.153,1
36,55082,474733,-0.13,20,0.25,0.12,1
62,147665,52001,1.55,29,0.411,0.192,1
36,161290,225109,-0.51,19,0.136,0.146,1
27,98776,97106,-0.319,2,0.355,0.158,1
57,42637,193668,-0.231,16,0.56,0.129,1
42,84982,74862,-1.317,24,0.262,0.192,1
25,99188,32089,0.316,24,0.492,0.102,1
55,50780,110010,-0.762,12,0.211,0.205,1
31,75169,287430,-0.571,6,0.124,0.147,1
64,44484,194384,-0.704,27,0.21,0.223,1
62,121931,215571,-0.587,25,0.202,0.209,1
39,97787,182245,-0.839,27,0.277,0.186,1
48,39524,215877,0.247,21,0.218,0.231,1
49,107291,241579,-0.156,25,0.451,0.273,1
53,87493,117146,0.048,13,0.444,0.256,1
24,116515,161618,2.354,24,0.247,0.101,1
37,73998,720228,-0.156,15,0.218,0.144,1
29,60284,170454,0.605,24,0.102,0.151,1
55,61215,155858,0.719,5,0.569,0.218,1
24,68767,164553,-0.063,9,0.103,0.149,1
46,90851,123287,0.274,7,0.547,0.146,1
57,96911,101374,0.021,13,0.287,0.136,1
68,81814,180991,0.203,25,0.099,0.198,0
35,72832,95154,-0.587,4,0.338,0.218,1
21,75498,131587,-0.494,22,0.16,0.107,1
57,315347,73639,0.017,25,0.503,0.149,1
21,61218,165314,-1.972,21,0.064,0.066,1
24,68090,253766,1.496,20,0.471,0.05,1
70,467190,123954,2.161,5,0.343,0.209,1
64,111087,24609,0.17,19,0.109,0.199,0
56,45142,255180,0.665,7,0.047,0.19,1
62,137161,167135,1.081,8,0.214,0.275,1
24,57099,61358,-1.325,26,0.221,0.079,1
25,141789,300840,0.928,19,0.428,0.055,1
36,80990,42608,-0.426,30,0.052,0.113,1
22,72234,384330,2.291,14,0.028,0.053,1
65,201219,142452,-0.188,11,0.717,0.143,1
23,119463,19466,0.908,30,0.37,0.215,1
48,146394,176114,-0.178,19,0.555,0.198,1
63,111862,104070,2.197,26,0.408,0.242,1
57,72066,90874,-0.512,2,0.111,0.202,1
32,122179,77222,1.165,16,0.315,0.156,1
44,164748,133773,0.627,25,0.528,0.148,1
48,96272,96928,0.404,25,0.531,0.206,0
59,221546,28208,0.229,22,0.075,0.088,1
42,137697,471301,-0.667,5,0.339,0.05,0
35,100063,120387,-2.5,17,0.189,0.203,1
60,102059,77625,1.074,4,0.027,0.194,1
65,96392,54329,-0.489,25,0.343,0.274,1
45,48144,300154,1.17,19,0.147,0.222,1
22,86037,46621,0.352,6,0.668,0.199,1
46,100525,169224,1.2,22,0.243,0.161,0
65,73096,88708,0.802,22,0.36,0.131,1
70,106554,93481,-2.465,2,0.334,0.163,0
41,90964,55558,0.615,3,0.083,0.237,1
28,132510,85828,-0.344,7,0.358,0.208,1
49,125382,151194,1.165,3,0.507,0.236,1
62,97845,185382,0.591,17,0.394,0.186,1
68,45431,73966,0.603,27,0.094,0.126,1
23,220340,138213,-0.272,2,0.407,0.25,1
35,83836,333701,-0.913,19,0.365,0.244,1
44,86433,33591,-0.433,13,0.242,0.191,1
25,75834,149156,-1.8,26,0.166,0.213,1
65,70499,63747,-0.59,15,0.496,0.21,1
26,194774,58161,-1.464,21,0.139,0.152,1
54,179977,189719,-1.438,28,0.641,0.164,1
66,112394,91827,0.116,5,0.379,0.125,1
55,85290,50175,0.534,10,0.049,0.164,1
59,122654,493978,-0.032,9,0.367,0.242,0
34,93383,343338,-0.499,6,0.289,0.23,1
62,81834,26352,-0.947,20,0.259,0.214,1
41,106576,39791,-0.317,1,0.23,0.238,1
24,72185,255890,-0.822,12,0.514,0.158,1
39,102099,116076,-0.063,4,0.185,0.11,1
38,99676,578913,-1.522,19,0.236,0.171,0
47,121666,261213,0.701,23,0.492,0.175,1
34,66039,196400,-0.567,15,0.334,0.221,0
44,128365,59797,0.376,14,0.255,0.211,1
42,57206,233442,0.887,14,0.325,0.241,1
37,67594,47582,0.328,6,0.117,0.059,1
55,69086,485585,0.799,12,0.155,0.132,1
36,52656,219326,-2.067,28,0.326,0.175,1
59,149551,71399,-0.493,2,0.078,0.209,1
33,55439,309465,1.103,24,0.553,0.306,1
64,63456,1127781,0.509,5,0.065,0.121,1
39,168597,123320,1.848,4,0.16,0.137,1
23,67662,246166,1.704,9,0.242,0.155,1
28,81920,101696,0.3,9,0.245,0.135,1
61,54260,161977,-0.252,10,0.179,0.127,1
64,136495,38634,-0.958,26,0.537,0.183,0
31,137439,149929,-0.476,28,0.418,0.239,1
51,130227,156000,-0.408,21,0.035,0.187,1
49,117751,757280,-0.593,5,0.494,0.128,1
27,93373,29819,-0.918,29,0.287,0.168,1
43,69243,116494,0.402,26,0.305,0.118,1
55,59879,478158,1.697,3,0.592,0.239,1
69,171531,120668,0.933,12,0.192,0.268,1
63,131922,128564,-0.322,24,0.65,0.084,1
25,63635,70860,1.014,3,0.429,0.194,1
32,91810,64799,0.347,3,0.38,0.133,1
42,77459,29002,-0.041,19,0.426,0.184,1
28,51198,85144,-0.103,11,0.053,0.175,1
49,98360,61573,-0.2,14,0.349,0.1,1
21,73117,166812,0.651,23,0.251,0.253,1
26,55899,73828,0.14,17,0.469,0.171,1
23,42959,97417,-0.728,22,0.404,0.152,1
35,41178,99848,-0.777,4,0.288,0.187,1
59,74746,143637,0.306,1,0.453,0.128,1
29,86251,93220,0.429,8,0.052,0.169,1
70,58100,57687,-0.313,7,0.332,0.07,1
34,124609,162037,-1.132,10,0.375,0.05,1
23,87098,392042,1.251,24,0.212,0.122,1
37,120091,168385,1.039,5,0.009,0.148,1
58,82134,86643,-1.987,4,0.602,0.075,0
26,60719,134263,1.34,7,0.016,0.15,1
24,95285,23690,-0.209,10,0.23,0.148,1
63,47869,132313,0.19,6,0.185,0.176,1
50,117864,104618,1.138,6,0.422,0.217,1
38,56330,64749,1.653,18,0.072,0.283,1
58,142441,76229,1.003,4,0.517,0.206,0
63,75988,103692,0.241,5,0.226,0.121,1
38,153098,366445,-1.376,26,0.168,0.22,1
49,51341,400811,-2.026,1,0.459,0.264,1
21,64131,65061,0.878,2,0.388,0.113,1
36,108883,94101,1.342,3,0.196,0.116,1
50,161589,96284,-0.815,17,0.108,0.095,1
30,207082,310824,-0.27,21,0.305,0.146,1
70,91881,170988,-0.557,21,0.287,0.202,1
69,225582,163065,-0.584,21,0.228,0.269,1
33,77865,243051,1.075,2,0.343,0.234,1
40,155897,87695,0.218,11,0.581,0.203,1
30,56189,511902,-0.229,20,0.265,0.183,1
46,111042,149765,2.5,21,0.077,0.203,1
27,27909,69430,-1.434,11,0.202,0.207,1
40,51368,121992,0.548,26,0.316,0.258,1
48,113653,454579,-1.049,26,0.075,0.179,1
51,46693,102310,-0.157,23,0.107,0.196,1
50,111418,352566,0.149,24,0.395,0.155,1
32,141605,85441,0.845,30,0.384,0.187,1
60,70046,75304,-0.261,24,0.62,0.165,0
55,55442,271584,-0.367,18,0.143,0.109,1
58,71003,68310,-0.279,12,0.341,0.232,1
44,55529,314480,-1.08,11,0.215,0.269,1
65,85559,205840,0.632,25,0.535,0.178,1
40,94713,68334,0.281,9,0.557,0.2,1
61,77231,140659,0.435,19,0.206,0.232,1
31,207886,91537,-0.07,16,0.028,0.171,1
33,62810,205350,-0.193,12,0.162,0.191,1
47,180463,820287,1.176,14,0.468,0.167,1
48,53474,107447,1.022,3,0.252,0.147,1
58,93335,242508,1.415,22,0.278,0.211,1
35,162611,153336,0.373,3,0.344,0.211,1
64,158458,153283,1.353,3,0.335,0.235,1
37,72943,129276,-0.416,8,0.526,0.18,1
47,118788,69336,-0.201,16,0.322,0.108,1
67,111097,202808,1.195,9,0.268,0.246,1
47,68706,115673,0.843,27,0.269,0.136,1
55,122460,66441,-0.29,28,0.049,0.135,1
66,228390,373677,-1.046,12,0.185,0.148,1
69,113939,163980,-0.204,30,0.269,0.075,1
45,119461,122162,-0.685,3,0.212,0.167,1
41,125950,501040,1.725,5,0.021,0.217,1
30,43351,28736,0.76,11,0.514,0.154,1
47,113287,471620,-0.766,29,0.226,0.26,1
66,54132,67929,-1.045,16,0.159,0.257,0
45,67012,181456,-0.778,22,0.157,0.233,1
38,265279,88356,-0.559,20,0.137,0.064,1
26,79295,65362,-0.167,15,0.414,0.266,0
40,62161,489377,1.115,28,0.129,0.166,1
32,160148,797299,-0.967,29,0.334,0.281,1
69,56035,122920,2.29,14,0.578,0.144,1
47,71959,202869,-0.943,22,0.153,0.172,1
27,168062,157895,-1.409,19,0.349,0.185,1
24,91945,712010,1.688,18,0.626,0.124,1
63,41224,22394,1.321,4,0.333,0.083,1
67,118132,210618,-0.182,7,0.558,0.05,1
59,73816,77962,0.381,30,0.234,0.357,1
27,194365,17998,0.407,8,0.345,0.08,1
25,66468,108436,0.137,20,0.372,0.081,1
30,152235,791460,-1.296,28,0.203,0.214,1
58,218691,83112,-2.482,19,0.419,0.095,1
59,58812,305614,-0.845,7,0.461,0.083,1
62,81712,441174,1.816,26,0.055,0.05,1
25,109303,148296,1.855,1,0.452,0.198,1
28,58624,167176,-0.262,22,0.149,0.116,1
66,103024,32007,-0.958,8,0.625,0.219,1
67,80427,78735,0.278,20,0.599,0.175,0
57,79621,339320,0.439,15,0.082,0.185,1
26,92229,158419,0.601,18,0.053,0.153,1
24,93265,208772,-2.5,12,0.087,0.163,1
23,97685,169098,2.5,16,0.246,0.126,1
55,66713,1078621,1.132,29,0.112,0.132,1
63,68185,101816,-0.198,25,0.177,0.114,1
52,84819,636194,-0.718,13,0.349,0.271,1
34,88008,169150,0.987,29,0.176,0.156,1
58,72268,689119,0.495,27,0.12,0.05,1
23,105824,49807,0.092,19,0.442,0.196,1
62,36322,177119,0.458,18,0.21,0.132,1
65,62463,105248,-0.113,2,0.359,0.177,1
56,78245,170062,0.402,16,0.242,0.164,1
64,58660,450687,0.726,7,0.351,0.269,1
50,203244,210938,0.343,5,0.046,0.157,1
44,90853,449879,0.291,26,0.582,0.229,1
37,98317,82059,1.393,9,0.155,0.223,1
67,70682,71528,-1.597,19,0.248,0.098,1
55,89293,152190,-0.798,27,0.255,0.191,1
30,49018,144872,0.027,18,0.06,0.135,1
68,82674,126895,-0.73,24,0.386,0.107,1
23,56334,63299,-0.396,24,0.303,0.108,1
50,78344,441166,1.288,14,0.391,0.229,1
30,25024,108211,-0.149,28,0.543,0.339,1
54,51204,541371,-1.829,28,0.022,0.132,1
41,187124,151730,-0.423,11,0.221,0.193,1
42,136320,268868,0.058,25,0.36,0.199,1
54,174048,247788,0.04,6,0.068,0.148,1
58,180128,71435,0.556,4,0.004,0.264,1
40,126003,208746,0.474,16,0.552,0.312,1
70,71763,850764,-0.139,19,0.677,0.144,1
45,53580,188121,-1.193,18,0.098,0.284,1
29,159682,337574,-0.441,24,0.31,0.147,1
21,92953,279941,-0.623,12,0.445,0.122,1
31,313193,197745,-0.285,25,0.31,0.172,1
55,74983,177410,0.691,28,0.152,0.232,1
47,241352,245481,0.404,3,0.539,0.174,1
37,83214,298148,0.824,14,0.263,0.224,1
45,175534,44420,-0.384,7,0.09,0.194,1
62,210220,187393,1.508,20,0.156,0.261,1
49,53965,127099,0.673,13,0.496,0.212,1
23,70620,105453,0.112,9,0.47,0.272,1
23,53695,481547,0.603,8,0.36,0.129,1
45,48659,77541,-0.676,11,0.233,0.168,1
41,125630,42749,-2.109,4,0.055,0.18,1
63,81573,306979,-0.607,4,0.127,0.129,1
50,92388,41774,0.747,19,0.371,0.12,1
58,118858,26456,0.08,29,0.577,0.203,1
50,35556,339705,-0.137,16,0.089,0.22,1
38,171262,173034,-0.848,28,0.44,0.187,1
53,75585,229541,-1.956,5,0.083,0.244,0
52,117450,100731,1.425,30,0.411,0.114,1
57,122752,43149,-0.208,18,0.486,0.157,1
30,178611,51595,-0.43,23,0.367,0.109,1
53,85403,117409,-0.672,2,0.388,0.188,1
35,31124,47726,1.255,19,0.251,0.209,1
60,92608,197746,0.881,12,0.166,0.261,1
60,99501,98931,-0.967,27,0.031,0.109,1
52,53661,177180,1.165,24,0.402,0.202,1
68,96888,172478,-0.145,26,0.257,0.266,1
47,75136,212460,-0.611,27,0.446,0.12,1
22,45990,235137,-0.294,22,0.584,0.106,1
51,125908,110071,-0.783,8,0.712,0.092,0
59,67894,177010,-1.321,9,0.151,0.217,1
26,73451,185498,0.776,26,0.57,0.136,1
26,71416,16855,-0.221,19,0.302,0.209,1
34,166926,268408,0.617,27,0.165,0.167,1
63,88177,171672,0.287,24,0.505,0.288,1
47,93631,249206,0.549,19,0.169,0.227,1
69,72204,47110,-2.046,5,0.33,0.132,0
64,113436,112893,-0.867,30,0.096,0.162,1
48,176703,56163,0.569,8,0.256,0.227,1
54,124430,293177,-1.275,8,0.305,0.116,1
37,126880,42353,0.373,5,0.152,0.251,1
25,121866,65030,-1.391,3,0.23,0.165,1
40,45136,242625,0.016,12,0.257,0.229,1
50,58076,85132,1.61,26,0.195,0.168,1
30,81233,65045,0.775,26,0.074,0.149,1
32,62607,339232,-1.851,15,0.06,0.139,1
21,52854,351981,0.848,10,0.174,0.284,1
57,35294,287292,1.822,11,0.195,0.162,1
65,45904,321975,2.5,28,0.243,0.365,1
62,79166,121780,0.475,2,0.295,0.189,1
39,86929,124774,-1.364,2,0.073,0.129,1
50,60539,83710,0.435,2,0.602,0.085,1
69,93623,174442,1.596,27,0.286,0.254,1
50,72450,93273,-0.187,3,0.622,0.168,0
35,155259,101583,1.043,29,0.202,0.229,0
37,83013,257378,-0.84,6,0.138,0.319,1
57,127482,435598,0.372,17,0.525,0.22,1
43,99625,214663,-2.49,30,0.574,0.2,1
62,44646,754096,-0.95,4,0.156,0.254,1
64,86011,79493,-0.006,9,0.249,0.228,1
22,48521,28687,-0.363,22,0.022,0.104,1
57,85264,285374,-1.301,25,0.152,0.26,0
39,62007,74887,-0.5,28,0.269,0.177,1
46,108939,117250,0.33,1,0.634,0.272,1
34,46000,30503,-0.086,24,0.143,0.21,1
39,90664,66776,0.061,10,0.064,0.251,1
37,119823,38808,0.732,17,0.199,0.167,1
23,141685,101470,-0.343,28,0.352,0.089,1
60,61419,105166,1.359,28,0.112,0.214,1
28,90802,162650,-0.989,6,0.037,0.239,1
39,98680,457779,1.928,15,0.413,0.147,1
30,195073,275848,1.113,9,0.32,0.168,1
29,42912,34837,-0.356,19,0.302,0.05,1
39,57069,259265,-0.289,25,0.314,0.171,1
66,365783,165872,0.207,10,0.288,0.105,1
68,78513,137358,0.599,4,0.211,0.211,1
40,34964,146967,1.095,2,0.159,0.2,0
46,67258,180320,-1.341,2,0.269,0.181,1
70,22542,80474,0.437,11,0.328,0.259,1
32,101521,127297,-2.117,29,0.038,0.194,1
68,134923,435363,-0.177,8,0.09,0.192,1
26,57053,79608,1.454,13,0.449,0.199,1
32,71126,59367,-1.418,21,0.278,0.145,1
37,142827,141897,-1.599,20,0.119,0.239,1
22,37514,54224,0.221,9,0.582,0.125,1
61,46480,31821,1.387,4,0.05,0.205,1
63,80299,110015,0.325,5,0.73,0.253,1
40,61784,552468,-1.905,7,0.019,0.118,1
62,77702,144878,-1.683,3,0.161,0.099,1
